"Age","Gender","Dependents","Education","Marital Status","Annual Salary","Card Type","Months of Relationship","Products","Iterations 12m","Number of Months Inactive 12m","Transactions Amount 12m","Transactions 12m","Credit Limit"
40,"F",3,"sem educacao formal","divorciado","menos que $40K","blue",35,2,3,3,14748.78,118,4772.63
56,"M",1,"nao informado","nao informado","$60K - $80K","blue",43,2,3,2,14084.83,91,10602.99
47,"M",4,"nao informado","nao informado","$80K - $120K","blue",42,1,1,4,8670.44,74,7953.17
29,"M",0,"doutorado","divorciado","$60K - $80K","blue",15,2,3,1,5660.28,59,8022.62
38,"M",3,"ensino medio","solteiro","$120K +","blue",27,2,1,4,13781.24,106,34516.38
56,"F",2,"nao informado","casado","menos que $40K","blue",48,1,3,2,14779.45,94,9092.51
53,"F",1,"mestrado","solteiro","menos que $40K","blue",44,1,2,3,9195.81,73,5541.95
56,"M",0,"doutorado","solteiro","$80K - $120K","blue",47,2,2,1,14042.2,113,7204.62
27,"F",0,"mestrado","nao informado","menos que $40K","blue",36,1,2,1,14330.08,131,4548.02
38,"F",2,"mestrado","solteiro","menos que $40K","blue",26,1,1,2,14474.82,118,3860.64
48,"M",2,"ensino medio","casado","menos que $40K","silver",36,2,2,2,17628.36,109,14581.94
44,"F",3,"ensino medio","solteiro","menos que $40K","blue",34,2,2,2,12739.58,96,3084.08
49,"M",4,"sem educacao formal","nao informado","$60K - $80K","blue",44,1,2,3,14500.28,106,12375.2
36,"M",2,"graduacao","casado","$40K - $60K","gold",23,1,3,1,15236.62,120,23981.14
30,"M",0,"graduacao","casado","$60K - $80K","blue",25,2,1,3,15634.62,118,19534.11
42,"M",3,"ensino medio","casado","$80K - $120K","blue",36,1,2,3,7867.04,75,22993.84
51,"M",2,"nao informado","solteiro","$120K +","silver",31,2,2,2,13534.32,104,34516.05
59,"M",1,"nao informado","solteiro","$40K - $60K","silver",51,2,1,2,13062.33,103,15164.64
45,"M",4,"mestrado","casado","menos que $40K","blue",36,1,3,2,15571.95,115,7231.57
56,"M",2,"graduacao","solteiro","$60K - $80K","gold",43,2,2,1,13633.65,116,34516.76
31,"M",2,"mestrado","nao informado","$80K - $120K","silver",22,2,2,3,14185.63,98,34516.48
48,"F",3,"mestrado","solteiro","$40K - $60K","blue",42,1,3,2,13345.16,114,9215.5
32,"M",2,"mestrado","casado","$80K - $120K","blue",36,2,2,1,16485.32,104,25438.61
46,"F",3,"ensino medio","solteiro","menos que $40K","blue",36,1,2,2,15331.37,106,3759.9
52,"F",2,"ensino medio","solteiro","menos que $40K","blue",36,1,3,2,14934.02,113,3029.82
30,"F",0,"mestrado","divorciado","menos que $40K","blue",18,5,1,1,7292.34,68,4203.67
48,"M",4,"ensino medio","casado","$80K - $120K","blue",36,1,2,1,14441.77,105,21526.94
55,"F",2,"mestrado","casado","menos que $40K","silver",45,6,3,3,5838.62,74,12207.82
39,"F",2,"mestrado","solteiro","nao informado","silver",35,1,3,3,13796.69,121,32089.35
43,"F",3,"nao informado","casado","menos que $40K","blue",27,1,2,2,14511.23,123,3541.65
43,"M",4,"ensino medio","casado","$40K - $60K","blue",32,2,2,2,14802.36,112,7139.02
47,"F",3,"nao informado","casado","menos que $40K","blue",42,1,3,2,13931.03,112,3669.56
57,"M",3,"nao informado","solteiro","$60K - $80K","blue",51,1,1,6,8004.09,82,5859.79
53,"M",2,"nao informado","divorciado","$80K - $120K","blue",48,2,2,1,13016.23,118,15594.74
48,"M",3,"mestrado","casado","$120K +","gold",36,1,2,4,15552.31,108,34516.4
50,"F",2,"ensino medio","solteiro","menos que $40K","blue",41,2,2,3,12576.33,103,6704.42
53,"M",3,"sem educacao formal","casado","$60K - $80K","silver",38,1,2,3,14381.65,121,32417
48,"M",1,"mestrado","solteiro","$80K - $120K","blue",36,1,1,3,13991.23,125,2754.46
41,"M",3,"nao informado","casado","$60K - $80K","silver",29,1,4,3,8345.63,70,27945.16
51,"M",2,"sem educacao formal","solteiro","$120K +","blue",35,1,2,2,16428.09,123,34516.58
51,"F",2,"nao informado","casado","menos que $40K","blue",37,1,3,2,13139.1,102,7098.48
39,"F",2,"graduacao","solteiro","menos que $40K","silver",20,1,3,2,15869.91,109,12338.45
51,"M",2,"ensino medio","solteiro","$60K - $80K","blue",42,1,2,3,15472.55,122,16703.73
43,"M",2,"sem educacao formal","casado","$80K - $120K","blue",24,2,2,2,15301.89,115,16667.9
54,"M",1,"doutorado","nao informado","$80K - $120K","blue",36,1,2,3,8019.59,57,18512.78
47,"M",3,"sem educacao formal","solteiro","$60K - $80K","blue",35,2,1,3,12779.5,103,14131.62
51,"F",3,"mestrado","solteiro","menos que $40K","blue",36,1,1,3,14212.45,116,3276.02
38,"M",4,"doutorado","solteiro","$80K - $120K","silver",36,1,1,3,15584.58,114,34516.52
38,"F",2,"sem educacao formal","casado","menos que $40K","blue",28,1,2,1,15982.42,113,3629.09
44,"F",4,"nao informado","solteiro","menos que $40K","silver",36,2,3,3,15172.74,118,13067.77
32,"M",3,"ensino medio","solteiro","$40K - $60K","blue",36,2,1,2,14593.06,110,3845.63
41,"M",5,"sem educacao formal","solteiro","$80K - $120K","blue",32,4,3,3,8607.68,90,12094.68
50,"M",3,"mestrado","casado","$120K +","blue",35,1,2,1,14474.76,121,34516.66
60,"F",1,"mestrado","casado","nao informado","blue",52,2,3,3,14336.54,106,13312.28
38,"F",1,"doutorado","solteiro","menos que $40K","blue",36,2,2,2,13140.95,94,3466.74
59,"M",0,"ensino medio","solteiro","$40K - $60K","silver",52,1,1,2,14230.82,111,15223.8
53,"M",1,"ensino medio","casado","$120K +","gold",44,1,3,6,13247.27,107,34516.48
40,"F",2,"graduacao","solteiro","menos que $40K","blue",36,4,3,2,5843.76,60,5989.43
45,"M",5,"ensino medio","divorciado","$120K +","blue",36,2,2,3,8392.34,69,5287.73
53,"M",1,"ensino medio","nao informado","$40K - $60K","blue",43,2,3,1,14305.99,102,9060.87
56,"M",2,"ensino medio","nao informado","$80K - $120K","blue",36,1,1,1,14952.76,118,4731.16
60,"F",0,"mestrado","solteiro","$40K - $60K","blue",47,1,3,2,14418.38,100,9502.61
42,"M",3,"mestrado","casado","$80K - $120K","blue",36,1,0,3,14270.67,97,29738.2
48,"F",1,"nao informado","solteiro","menos que $40K","blue",36,1,2,1,15867.78,103,3918.15
58,"F",1,"nao informado","casado","menos que $40K","blue",40,1,3,2,15315.71,124,3944.43
55,"M",2,"sem educacao formal","casado","$120K +","blue",48,2,2,1,14229.62,120,6577.65
51,"M",1,"mestrado","casado","$120K +","gold",37,2,1,3,13021.03,117,34516.52
46,"M",2,"doutorado","casado","$80K - $120K","blue",26,1,1,3,14279.68,97,34516.73
45,"M",4,"mestrado","nao informado","$60K - $80K","blue",33,1,1,5,13767.38,96,8670.31
40,"M",3,"mestrado","solteiro","$80K - $120K","blue",20,1,2,2,8528.67,87,32554.24
56,"F",1,"ensino medio","nao informado","$40K - $60K","blue",36,2,3,1,14324.26,103,8331.22
34,"F",4,"ensino medio","solteiro","nao informado","silver",26,2,2,2,12595.77,106,32056.64
48,"M",3,"sem educacao formal","casado","$60K - $80K","blue",36,1,2,1,13819.26,106,15524.68
45,"F",3,"mestrado","casado","menos que $40K","blue",40,2,3,1,14354.52,101,4010.34
42,"M",5,"ensino medio","casado","$60K - $80K","blue",36,2,3,4,14830.98,112,3275.63
49,"M",1,"nao informado","solteiro","$60K - $80K","blue",37,1,2,2,16422.09,110,18349.43
35,"M",2,"doutorado","solteiro","$60K - $80K","blue",24,2,1,3,13557.06,100,3388.14
32,"M",0,"doutorado","solteiro","$40K - $60K","blue",14,1,3,1,8363,65,4015.16
34,"M",2,"ensino medio","solteiro","$60K - $80K","blue",36,2,2,3,9183.48,51,9719.06
33,"M",2,"doutorado","solteiro","$80K - $120K","blue",24,2,2,3,16216.9,107,4178.12
40,"M",2,"graduacao","casado","$40K - $60K","gold",31,1,1,2,15039.81,130,3735.84
43,"M",4,"sem educacao formal","casado","$60K - $80K","silver",30,1,1,3,14887.34,119,29856.06
29,"M",1,"sem educacao formal","solteiro","$40K - $60K","blue",22,2,3,3,13720.23,119,11522.84
42,"M",3,"mestrado","casado","$40K - $60K","blue",37,2,3,2,13692.83,117,3161.48
48,"M",2,"mestrado","casado","$80K - $120K","blue",28,1,3,3,8293.36,63,14774.14
39,"M",4,"nao informado","casado","$60K - $80K","gold",36,4,2,3,8248.32,66,34516.5
51,"F",2,"mestrado","casado","menos que $40K","blue",47,2,1,2,14593.91,109,5118.13
41,"M",2,"graduacao","casado","$80K - $120K","blue",33,2,3,3,8193.1,72,14682.7
42,"M",4,"sem educacao formal","casado","$40K - $60K","blue",33,1,2,2,14763.47,99,3108.84
32,"M",3,"mestrado","casado","$60K - $80K","blue",36,1,1,1,13648.85,103,3223.05
43,"M",1,"mestrado","casado","$120K +","blue",34,5,3,1,14727.85,105,28612.5
50,"M",1,"mestrado","casado","$60K - $80K","silver",37,1,1,1,13503.42,112,6224.98
44,"M",4,"doutorado","casado","$80K - $120K","blue",27,1,1,2,13311.71,110,24134.65
36,"M",4,"ensino medio","solteiro","$120K +","blue",36,1,3,3,14755.06,123,27929.91
44,"F",4,"sem educacao formal","solteiro","$40K - $60K","blue",34,1,3,3,14802.19,95,3657.75
47,"F",3,"doutorado","casado","menos que $40K","blue",28,1,1,3,13769.09,104,8257.33
45,"F",4,"graduacao","solteiro","$40K - $60K","gold",30,1,1,2,14393.74,107,23051.62
53,"F",2,"sem educacao formal","solteiro","$40K - $60K","blue",42,2,3,1,14625.76,115,14839.85
43,"M",3,"nao informado","casado","$60K - $80K","blue",34,1,1,3,14402.1,110,3755.97
48,"M",5,"nao informado","solteiro","$60K - $80K","blue",36,2,0,3,15282.78,125,3862.38
37,"M",1,"doutorado","nao informado","$60K - $80K","blue",36,1,1,3,15293.08,129,7539.54
43,"M",4,"ensino medio","casado","$80K - $120K","blue",35,2,2,3,7886.72,70,10588.46
59,"M",2,"mestrado","solteiro","$40K - $60K","blue",50,2,2,1,13751.87,113,11808
31,"M",1,"ensino medio","divorciado","$40K - $60K","silver",26,1,3,1,14181.76,126,15504.27
52,"F",4,"sem educacao formal","divorciado","nao informado","blue",42,4,1,4,8127.48,74,12091.06
41,"M",3,"ensino medio","casado","$80K - $120K","blue",33,2,1,1,13209.23,101,13818.52
53,"F",2,"nao informado","casado","$40K - $60K","blue",48,2,3,3,14437.84,109,4442.58
55,"M",3,"ensino medio","casado","$60K - $80K","blue",50,2,2,1,13513.77,115,5282.18
41,"M",3,"graduacao","casado","$80K - $120K","blue",28,1,3,1,13083.37,93,34516.19
55,"M",1,"ensino medio","solteiro","$80K - $120K","blue",42,1,2,4,12192.02,112,34516.99
31,"F",1,"nao informado","casado","menos que $40K","silver",36,2,1,3,15028.28,124,10353.32
48,"M",3,"mestrado","casado","$80K - $120K","blue",43,1,1,4,14948.66,125,9959.38
42,"M",2,"mestrado","casado","$60K - $80K","blue",36,2,1,2,14109.6,92,6280.53
57,"M",4,"nao informado","divorciado","$120K +","blue",36,2,3,2,9040.47,63,13694.32
34,"M",2,"mestrado","solteiro","menos que $40K","blue",23,1,2,3,14459.43,97,8940.06
54,"M",2,"sem educacao formal","casado","$60K - $80K","blue",45,2,1,3,14103.05,112,6546.62
46,"F",2,"nao informado","casado","nao informado","silver",39,1,2,1,15958.62,113,32587.77
38,"M",2,"mestrado","solteiro","$60K - $80K","blue",25,1,1,1,13041.2,98,11474.21
40,"M",5,"nao informado","solteiro","$120K +","silver",31,1,3,3,14204.69,96,34516.25
56,"F",2,"ensino medio","casado","menos que $40K","blue",46,4,3,3,7106.59,61,9463.22
44,"M",3,"doutorado","casado","$40K - $60K","blue",36,1,2,1,15508.21,95,12552.37
39,"M",2,"mestrado","solteiro","$60K - $80K","blue",24,2,2,3,15581.38,115,21679.43
42,"M",5,"doutorado","nao informado","$40K - $60K","blue",36,1,2,2,14955.73,118,10531.77
60,"F",1,"sem educacao formal","solteiro","menos que $40K","blue",47,1,2,3,15478.75,109,4905.99
35,"M",3,"graduacao","nao informado","$80K - $120K","silver",29,2,2,2,12847.72,106,34516.29
42,"M",3,"mestrado","solteiro","$80K - $120K","silver",31,2,3,2,14626.73,97,34516.94
30,"M",2,"mestrado","casado","menos que $40K","silver",18,1,3,1,9299.2,68,10017.53
37,"M",2,"sem educacao formal","nao informado","$80K - $120K","blue",18,1,2,1,10201.17,59,31832.75
37,"F",1,"mestrado","casado","menos que $40K","blue",19,2,2,3,13299.51,95,5843.16
43,"M",2,"mestrado","solteiro","$80K - $120K","blue",36,2,1,2,13545.25,112,34427.62
34,"M",3,"ensino medio","nao informado","$80K - $120K","silver",21,1,3,2,9177.78,50,34516.69
48,"M",3,"nao informado","nao informado","$80K - $120K","platinum",40,1,3,2,13853.14,98,34516.21
31,"M",0,"mestrado","divorciado","$80K - $120K","silver",19,1,3,3,14969.19,96,34516.83
47,"F",3,"doutorado","casado","menos que $40K","blue",35,2,2,3,8912.18,63,4779.86
51,"M",1,"nao informado","solteiro","$60K - $80K","blue",22,2,3,3,13958.11,116,4248.75
43,"M",0,"doutorado","solteiro","$40K - $60K","blue",37,1,3,2,13746.25,104,7872.52
41,"F",3,"mestrado","nao informado","menos que $40K","blue",13,1,2,3,12489.97,97,6077.7
48,"F",3,"mestrado","solteiro","menos que $40K","blue",36,2,1,3,13980.85,128,3882.41
41,"F",2,"ensino medio","casado","menos que $40K","blue",24,1,1,1,13730.88,96,7208
48,"F",4,"nao informado","solteiro","$40K - $60K","blue",36,1,2,1,14224.76,117,6121.57
40,"M",4,"sem educacao formal","solteiro","$80K - $120K","blue",36,6,2,3,8659.39,81,34516.12
32,"M",1,"sem educacao formal","casado","$40K - $60K","blue",36,2,3,2,14080.71,85,3535.37
55,"F",2,"nao informado","solteiro","nao informado","silver",37,2,3,2,8472.96,80,34516.41
50,"M",1,"mestrado","solteiro","$80K - $120K","silver",43,6,3,3,9045.37,72,34516.04
49,"M",2,"nao informado","casado","$60K - $80K","blue",36,2,2,1,14238.37,93,6224.71
37,"F",0,"doutorado","solteiro","menos que $40K","blue",36,2,3,2,14932.11,110,9178
31,"M",1,"ensino medio","casado","$60K - $80K","blue",24,2,3,1,14731.03,120,4328.26
52,"M",2,"graduacao","casado","$80K - $120K","blue",36,1,2,2,15195.03,99,9959.63
60,"F",0,"sem educacao formal","solteiro","menos que $40K","blue",47,1,2,2,14218.95,102,9634.26
35,"F",2,"nao informado","divorciado","nao informado","blue",31,2,2,2,16033.95,116,19033.41
48,"M",1,"sem educacao formal","casado","$60K - $80K","blue",39,2,1,3,15738.86,111,8624.01
44,"M",3,"mestrado","divorciado","$40K - $60K","blue",32,1,2,2,7672.08,66,3575.61
44,"F",2,"mestrado","nao informado","$40K - $60K","blue",34,2,3,3,7507.74,78,5508.37
31,"M",2,"mestrado","solteiro","menos que $40K","blue",19,1,3,2,15645.67,117,5871.74
56,"M",1,"sem educacao formal","solteiro","$60K - $80K","blue",36,6,3,4,7625.96,78,15219.43
46,"M",2,"sem educacao formal","solteiro","$120K +","blue",32,2,1,3,15754.79,121,34516.68
29,"M",1,"sem educacao formal","casado","$40K - $60K","blue",23,1,1,3,14912.1,114,8147.07
37,"F",2,"doutorado","solteiro","menos que $40K","blue",28,1,1,3,13625.51,110,3525.26
32,"M",1,"mestrado","casado","$40K - $60K","blue",24,1,2,1,14926.95,115,9711.29
52,"M",2,"ensino medio","casado","$80K - $120K","blue",47,1,1,1,14327.77,92,11358.54
58,"F",3,"mestrado","casado","menos que $40K","blue",47,1,1,2,14133.29,124,6765.85
41,"M",4,"mestrado","casado","$80K - $120K","blue",36,1,6,3,9134.05,77,4725.09
50,"F",4,"mestrado","solteiro","menos que $40K","blue",37,1,3,2,7297.52,71,3699.68
29,"M",1,"mestrado","casado","$80K - $120K","silver",36,1,1,2,13971.08,116,34516.39
32,"F",0,"ensino medio","divorciado","menos que $40K","blue",25,2,0,3,14783.99,110,8851.01
52,"F",1,"graduacao","nao informado","menos que $40K","blue",39,1,1,2,14289.29,113,8506.11
48,"M",2,"mestrado","divorciado","menos que $40K","blue",36,1,2,3,14618.45,100,3442.14
33,"F",2,"mestrado","casado","menos que $40K","blue",24,1,2,3,13234.89,92,3731.01
51,"F",2,"nao informado","casado","menos que $40K","blue",46,1,3,6,16059.27,124,7744.72
46,"M",2,"ensino medio","solteiro","$40K - $60K","blue",32,2,2,3,14227.43,116,5972.91
47,"M",2,"nao informado","divorciado","$80K - $120K","blue",37,1,2,2,13270.64,104,21714.34
32,"M",1,"sem educacao formal","solteiro","$80K - $120K","blue",15,2,1,2,13432.87,118,3371.51
50,"F",2,"mestrado","casado","menos que $40K","blue",38,2,1,1,14211.16,111,9546.88
28,"F",1,"doutorado","solteiro","menos que $40K","blue",14,2,3,3,14054.12,105,3848.09
44,"M",3,"mestrado","solteiro","$40K - $60K","blue",40,1,1,3,15367.74,123,9199.16
43,"M",2,"ensino medio","casado","$60K - $80K","blue",31,2,1,3,14532.5,116,13381.93
50,"F",1,"mestrado","solteiro","$40K - $60K","blue",36,2,3,1,14341.82,101,2833.9
53,"F",2,"doutorado","solteiro","nao informado","blue",41,2,3,2,13545.29,96,15101.17
58,"F",3,"nao informado","casado","menos que $40K","blue",48,2,2,1,14235.4,101,3603.97
51,"F",0,"doutorado","solteiro","menos que $40K","blue",38,2,2,2,13820.59,129,4132.78
39,"F",0,"graduacao","solteiro","menos que $40K","blue",36,1,2,2,15451.77,127,4366.68
42,"M",4,"mestrado","solteiro","$40K - $60K","blue",36,1,2,1,13505.03,116,6128.96
44,"M",3,"mestrado","nao informado","$60K - $80K","gold",29,2,2,3,6782.15,67,34516.92
44,"F",4,"ensino medio","solteiro","menos que $40K","blue",30,1,3,2,13836.57,113,6882.18
46,"M",4,"sem educacao formal","casado","$80K - $120K","blue",33,1,1,2,13159.19,105,13490.93
39,"M",3,"ensino medio","casado","$80K - $120K","blue",34,2,2,1,15657.32,114,17978.77
45,"M",3,"doutorado","casado","$40K - $60K","blue",30,2,2,2,15005.4,89,3821.81
41,"F",2,"mestrado","solteiro","menos que $40K","blue",21,2,3,3,15824.09,121,3624.21
42,"F",3,"ensino medio","solteiro","menos que $40K","blue",37,1,1,3,16220.1,120,3787.24
38,"F",1,"graduacao","solteiro","menos que $40K","blue",28,2,2,2,14730.98,118,4623.55
36,"M",2,"ensino medio","casado","$80K - $120K","blue",30,2,2,1,14463.85,119,4343.26
43,"F",3,"ensino medio","nao informado","$40K - $60K","silver",25,1,1,2,15367.63,105,17328.56
51,"F",3,"ensino medio","casado","menos que $40K","blue",39,2,1,1,14397.31,117,3803.63
52,"M",3,"mestrado","casado","$60K - $80K","blue",44,1,1,2,13360.42,124,23889.91
50,"F",3,"mestrado","divorciado","nao informado","silver",45,2,2,1,15071.83,103,34516.31
49,"M",4,"mestrado","solteiro","$80K - $120K","blue",36,2,2,3,7567.43,76,3999.89
44,"M",4,"nao informado","solteiro","$80K - $120K","blue",26,1,1,2,16605.66,110,11782.12
43,"F",4,"nao informado","solteiro","menos que $40K","blue",38,2,2,1,13339.94,90,3220.93
48,"F",3,"nao informado","nao informado","$40K - $60K","blue",42,2,1,1,13082.33,92,9742.08
55,"M",3,"mestrado","solteiro","$60K - $80K","blue",46,2,2,4,7914.95,54,4178.03
48,"M",4,"mestrado","casado","$80K - $120K","blue",34,1,1,1,15143.61,121,34516.6
45,"M",4,"mestrado","casado","$80K - $120K","blue",32,1,3,1,14450.47,111,26819.49
54,"M",1,"mestrado","divorciado","$80K - $120K","blue",44,1,3,3,5385.73,51,9580.11
47,"F",4,"nao informado","solteiro","menos que $40K","blue",36,2,1,2,15445.54,118,7940.05
39,"M",1,"mestrado","solteiro","$60K - $80K","gold",36,1,2,3,13578.71,105,34516.68
47,"M",2,"sem educacao formal","casado","$40K - $60K","blue",39,2,2,2,14381.7,115,3471.32
51,"M",2,"nao informado","solteiro","$120K +","blue",42,2,2,4,8192.95,80,14938.73
49,"F",3,"mestrado","divorciado","nao informado","blue",42,2,3,2,13432.07,107,14072.65
58,"F",1,"nao informado","casado","$40K - $60K","silver",53,1,3,3,14678.05,125,15928.05
40,"M",2,"sem educacao formal","casado","$80K - $120K","blue",30,6,3,2,8038.6,90,20798
60,"F",1,"mestrado","solteiro","menos que $40K","blue",45,2,1,3,14220.66,108,9752.4
53,"M",1,"nao informado","solteiro","$40K - $60K","blue",45,1,1,2,13803.89,100,3234.14
45,"M",2,"mestrado","casado","$80K - $120K","blue",36,4,3,3,6549.62,75,24844.23
49,"M",2,"sem educacao formal","casado","$80K - $120K","blue",36,2,3,1,14198.48,101,3091
48,"F",3,"doutorado","divorciado","menos que $40K","blue",36,5,1,3,8325.81,54,9943.21
44,"M",3,"mestrado","casado","$60K - $80K","blue",36,1,3,2,13152.28,100,3384.16
29,"F",1,"sem educacao formal","solteiro","menos que $40K","blue",36,1,1,2,13306.64,99,3640.28
42,"M",4,"sem educacao formal","casado","$80K - $120K","silver",35,1,3,2,14672.59,110,34516.44
45,"F",3,"mestrado","casado","menos que $40K","silver",39,1,3,2,14023.25,106,10186.44
45,"F",2,"ensino medio","solteiro","menos que $40K","platinum",36,1,1,3,15513.54,127,15987.55
46,"M",0,"graduacao","solteiro","$80K - $120K","blue",39,2,3,3,8526.15,79,16983.55
39,"M",2,"nao informado","casado","$120K +","blue",36,6,3,3,7866.74,63,34516.56
32,"M",2,"sem educacao formal","solteiro","$80K - $120K","silver",20,2,3,3,14667.66,119,34516.27
38,"M",2,"ensino medio","solteiro","$80K - $120K","blue",31,1,2,3,14036.58,99,34516.57
50,"F",4,"nao informado","casado","$40K - $60K","blue",41,1,2,2,14351.97,112,4268.26
50,"F",2,"ensino medio","casado","nao informado","blue",40,2,2,3,16541.41,126,10748.61
37,"F",2,"nao informado","casado","nao informado","silver",21,2,2,2,7432.93,64,31718.06
42,"M",2,"graduacao","solteiro","$80K - $120K","blue",36,1,1,3,8847.84,85,9959.99
53,"M",1,"graduacao","casado","$80K - $120K","silver",36,2,2,2,16373.71,114,34516.45
52,"M",1,"ensino medio","solteiro","$60K - $80K","blue",45,1,1,5,15798.92,128,11898.27
57,"M",2,"doutorado","solteiro","$80K - $120K","silver",43,2,3,3,7842.5,61,34516.22
46,"M",1,"sem educacao formal","casado","$60K - $80K","blue",27,1,1,3,14280.2,102,13056.58
60,"M",0,"mestrado","solteiro","menos que $40K","silver",47,1,3,1,13849.28,128,14002.36
40,"M",3,"mestrado","casado","$60K - $80K","blue",33,5,6,3,7720.37,67,5500.04
